"0","TEXT_BANARK117_04567_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整（限定職業）<hex:0249020103><hex:0248020103><hex:02100103>※本任務需要與接受任務時的職業相同才可繼續進行任務。<hex:02100103><hex:02100103>大金庫的摩羅盧想要給河馬們投餵美味的食物。"
"1","TEXT_BANARK117_04567_SEQ_01",""
"2","TEXT_BANARK117_04567_SEQ_02",""
"3","TEXT_BANARK117_04567_SEQ_03",""
"4","TEXT_BANARK117_04567_SEQ_04",""
"5","TEXT_BANARK117_04567_SEQ_05",""
"6","TEXT_BANARK117_04567_SEQ_06",""
"7","TEXT_BANARK117_04567_SEQ_07",""
"8","TEXT_BANARK117_04567_SEQ_08",""
"9","TEXT_BANARK117_04567_SEQ_09",""
"10","TEXT_BANARK117_04567_SEQ_10",""
"11","TEXT_BANARK117_04567_SEQ_11",""
"12","TEXT_BANARK117_04567_SEQ_12",""
"13","TEXT_BANARK117_04567_SEQ_13",""
"14","TEXT_BANARK117_04567_SEQ_14",""
"15","TEXT_BANARK117_04567_SEQ_15",""
"16","TEXT_BANARK117_04567_SEQ_16",""
"17","TEXT_BANARK117_04567_SEQ_17",""
"18","TEXT_BANARK117_04567_SEQ_18",""
"19","TEXT_BANARK117_04567_SEQ_19",""
"20","TEXT_BANARK117_04567_SEQ_20",""
"21","TEXT_BANARK117_04567_SEQ_21",""
"22","TEXT_BANARK117_04567_SEQ_22",""
"23","TEXT_BANARK117_04567_SEQ_23",""
"24","TEXT_BANARK117_04567_TODO_00","獲得<hex:022811FF0A4576656E744974656DF61E91CA0103>"
"25","TEXT_BANARK117_04567_TODO_01","將<hex:022811FF0A4576656E744974656DF61E91CA0103>交給摩羅盧"
"26","TEXT_BANARK117_04567_TODO_02",""
"27","TEXT_BANARK117_04567_TODO_03",""
"28","TEXT_BANARK117_04567_TODO_04",""
"29","TEXT_BANARK117_04567_TODO_05",""
"30","TEXT_BANARK117_04567_TODO_06",""
"31","TEXT_BANARK117_04567_TODO_07",""
"32","TEXT_BANARK117_04567_TODO_08",""
"33","TEXT_BANARK117_04567_TODO_09",""
"34","TEXT_BANARK117_04567_TODO_10",""
"35","TEXT_BANARK117_04567_TODO_11",""
"36","TEXT_BANARK117_04567_TODO_12",""
"37","TEXT_BANARK117_04567_TODO_13",""
"38","TEXT_BANARK117_04567_TODO_14",""
"39","TEXT_BANARK117_04567_TODO_15",""
"40","TEXT_BANARK117_04567_TODO_16",""
"41","TEXT_BANARK117_04567_TODO_17",""
"42","TEXT_BANARK117_04567_TODO_18",""
"43","TEXT_BANARK117_04567_TODO_19",""
"44","TEXT_BANARK117_04567_TODO_20",""
"45","TEXT_BANARK117_04567_TODO_21",""
"46","TEXT_BANARK117_04567_TODO_22",""
"47","TEXT_BANARK117_04567_TODO_23",""
"48","TEXT_BANARK117_04567_MARU_000_001"," <hex:022C0DFF07022903EB0203FF02200203> ……<hex:02100103>你注視過這裡的河馬們那可愛的眼神嗎？<hex:02100103>我就總是會被那份可愛所魅惑……"
"49","TEXT_BANARK117_04567_MARU_000_002","為了讓它們能一直保持一種良好的狀態，<hex:02100103>選擇高品質的草和水果餵給它們是非常重要的……"
"50","TEXT_BANARK117_04567_MARU_000_003","它們尤其喜歡能在新港旁邊的乳河下游採集到的水草。<hex:02100103>庫存總是會減少得很快。"
"51","TEXT_BANARK117_04567_MARU_000_004","方便的話，可以請你前往東邊的水池，<hex:02100103>採集3束<hex:022811FF0A4576656E744974656DF61E91CA0103>回來嗎？<hex:02100103>相信河馬們肯定會很高興的，拜託了……"
"52","TEXT_BANARK117_04567_MARU_000_020","採集到<hex:022811FF0A4576656E744974656DF61E91CA0103>了嗎？"
"53","TEXT_BANARK117_04567_MARU_000_021","非常感謝。<hex:02100103>在薩維奈島的南部，只有那裡才能採集到這種水草，<hex:02100103>這也算是對河馬們一點小小的獎勵吧……"
"54","TEXT_BANARK117_04567_MARU_000_022","由於是萬相森國的清澈水源所孕育的水草，<hex:02100103>所以不僅美味，而且營養價值也沒得說。<hex:02100103>以後有機會的話，希望還可以再找你幫忙。"
