"0","TEXT_AKTKMK109_04743_SEQ_00","靈水之劍附近的雅．修特拉對於一行人平安回歸感到安心。"
"1","TEXT_AKTKMK109_04743_SEQ_01","和雅．修特拉進行了交談，一行人決定重整態勢。和嘆息海最佳威兔洞的于里昂熱共享情報。"
"2","TEXT_AKTKMK109_04743_SEQ_02","和于里昂熱進行了交談，將維持妖異防衛網的工作託付給了他。和拉札罕雲使宮前的態度溫和的官吏交談，前往會客廳。"
"3","TEXT_AKTKMK109_04743_SEQ_03","在會客廳內，聽取了雅．修特拉打算用強光削弱澤羅姆斯展開的強大暗之力的計劃。在等待她回來的這段期間，冒險者打算和其他人共同提升實力。和雲使宮前的瓦爾桑談談。"
"4","TEXT_AKTKMK109_04743_SEQ_04","包括瓦爾桑在內，沒有任何一人打算放棄拯救阿珠達雅。在雅．修特拉想到辦法之前繼續磨鍊實力，誓要打倒澤羅姆斯。"
"5","TEXT_AKTKMK109_04743_SEQ_05",""
"6","TEXT_AKTKMK109_04743_SEQ_06",""
"7","TEXT_AKTKMK109_04743_SEQ_07",""
"8","TEXT_AKTKMK109_04743_SEQ_08",""
"9","TEXT_AKTKMK109_04743_SEQ_09",""
"10","TEXT_AKTKMK109_04743_SEQ_10",""
"11","TEXT_AKTKMK109_04743_SEQ_11",""
"12","TEXT_AKTKMK109_04743_SEQ_12",""
"13","TEXT_AKTKMK109_04743_SEQ_13",""
"14","TEXT_AKTKMK109_04743_SEQ_14",""
"15","TEXT_AKTKMK109_04743_SEQ_15",""
"16","TEXT_AKTKMK109_04743_SEQ_16",""
"17","TEXT_AKTKMK109_04743_SEQ_17",""
"18","TEXT_AKTKMK109_04743_SEQ_18",""
"19","TEXT_AKTKMK109_04743_SEQ_19",""
"20","TEXT_AKTKMK109_04743_SEQ_20",""
"21","TEXT_AKTKMK109_04743_SEQ_21",""
"22","TEXT_AKTKMK109_04743_SEQ_22",""
"23","TEXT_AKTKMK109_04743_SEQ_23",""
"24","TEXT_AKTKMK109_04743_TODO_00","和于里昂熱對話"
"25","TEXT_AKTKMK109_04743_TODO_01","和雲使宮前的態度溫和的官吏對話"
"26","TEXT_AKTKMK109_04743_TODO_02","和瓦爾桑對話"
"27","TEXT_AKTKMK109_04743_TODO_03",""
"28","TEXT_AKTKMK109_04743_TODO_04",""
"29","TEXT_AKTKMK109_04743_TODO_05",""
"30","TEXT_AKTKMK109_04743_TODO_06",""
"31","TEXT_AKTKMK109_04743_TODO_07",""
"32","TEXT_AKTKMK109_04743_TODO_08",""
"33","TEXT_AKTKMK109_04743_TODO_09",""
"34","TEXT_AKTKMK109_04743_TODO_10",""
"35","TEXT_AKTKMK109_04743_TODO_11",""
"36","TEXT_AKTKMK109_04743_TODO_12",""
"37","TEXT_AKTKMK109_04743_TODO_13",""
"38","TEXT_AKTKMK109_04743_TODO_14",""
"39","TEXT_AKTKMK109_04743_TODO_15",""
"40","TEXT_AKTKMK109_04743_TODO_16",""
"41","TEXT_AKTKMK109_04743_TODO_17",""
"42","TEXT_AKTKMK109_04743_TODO_18",""
"43","TEXT_AKTKMK109_04743_TODO_19",""
"44","TEXT_AKTKMK109_04743_TODO_20",""
"45","TEXT_AKTKMK109_04743_TODO_21",""
"46","TEXT_AKTKMK109_04743_TODO_22",""
"47","TEXT_AKTKMK109_04743_TODO_23",""
"48","TEXT_AKTKMK109_04743_MYSTERIOUSPERSON_000_000","澤羅姆斯嗎……"
"49","TEXT_AKTKMK109_04743_ESTINIEN_000_005","可惡……！<hex:02100103>該死的高貝扎……！"
"50","TEXT_AKTKMK109_04743_VRITRA_000_008","……"
"51","TEXT_AKTKMK109_04743_YSHTOLA_000_009","總之看到大家都沒事就好。"
"52","TEXT_AKTKMK109_04743_YSHTOLA_100_009","萬萬沒有想到高貝扎竟然會利用阿珠達雅的情感，<hex:02100103>從而融合出可以突破次元壁壘的妖異……"
"53","TEXT_AKTKMK109_04743_MYSTERIOUSPERSON_110_009","澤羅姆斯……<hex:02100103>我還是第一次見到那麼強大的妖異。"
"54","TEXT_AKTKMK109_04743_MYSTERIOUSPERSON_120_009","高貝扎說那是古代英雄的名字……<hex:02100103>我記得那應該是連實際是否存在都未經確認過的傳說中的人物。"
"55","TEXT_AKTKMK109_04743_MYSTERIOUSPERSON_130_009","在憶晶戰爭中誰都沒能成為英雄。<hex:02100103>所以高貝扎才賦予了它這個名字吧，<hex:02100103>他希望英雄這次可以真正地拯救世界……"
"56","TEXT_AKTKMK109_04743_MYSTERIOUSPERSON_140_009","可用古代英雄之名奪取原初世界的這種行為，<hex:02100103>怎麼能稱得上是真正的英雄，<hex:02100103>頂多只算是一個篡奪者罷了。"
"57","TEXT_AKTKMK109_04743_ESTINIEN_150_009","我們的確不能讓他奪走這個世界……<hex:02100103>不過目前還是需要先重整態勢才行。"
"58","TEXT_AKTKMK109_04743_YSHTOLA_000_010","嗯，雖然很不甘心……<hex:02100103>但現在的我們根本沒有體力再與澤羅姆斯那樣的妖異大戰一場。"
"59","TEXT_AKTKMK109_04743_YSHTOLA_000_011","尤其是弗慄多，<hex:02100103>不論是身體還是精神應該都已經到了極限……<hex:02100103>我們返回拉札罕商討對策吧。"
"60","TEXT_AKTKMK109_04743_VRITRA_100_011","好吧……"
"61","TEXT_AKTKMK109_04743_YSHTOLA_000_012","<hex:022903EB0203>，如果你的體力還撐得住的話……<hex:02100103>能請你前往最佳威兔洞和于里昂熱分享一下情報嗎？"
