"0","TEXT_REGNOR4GRENOLDT_00628_Q1_000_000","想瞭解什麼？"
"1","TEXT_REGNOR4GRENOLDT_00628_Q1_000_005","關於近況"
"2","TEXT_REGNOR4GRENOLDT_00628_Q1_000_010","什麼是英魂裝備？"
"3","TEXT_REGNOR4GRENOLDT_00628_Q1_000_015","關於領取英魂裝備"
"4","TEXT_REGNOR4GRENOLDT_00628_Q1_000_020","取消"
"5","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_100","你給我看過那個水晶之後，讓我的製作意欲高漲。"
"6","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_101","果然偶爾去吸吸外面的空氣還是很重要的。<hex:02100103>雖然我也很喜歡這個海底的工房，<hex:02100103>可是卻容易沉浸在自己的世界裡……"
"7","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_102","還是抽空想想在別處找間工房吧。<hex:02100103>畢竟不停地完成委託倒是攢了不少的錢。"
"8","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_110","在這海底呆久了，人會感到孤獨、想要和人溝通，<hex:02100103>於是我就給好久未聯繫的工匠朋友寫了信。"
"9","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_111","雖然現在隱居於此，但從前我也在中庸工藝館和工匠們相互切磋，<hex:02100103>努力想打造出「至高」的水壺……"
"10","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_112","今後要是能攢錢建立新的工坊，<hex:02100103>投身於培養下一代工匠的事業中就好了。"
"11","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_120","我最近這段時間，<hex:02100103>一直往返在水晶都和這個「工作室」之間。<hex:02100103>要說平常工作的話，果然還是用習慣了的工房這邊比較方便。"
"12","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_121","不過，難得回到地面上一次，可真是新鮮又刺激啊。<hex:02100103>以製作全新的工具為目標，和年輕的喬菈．佐一起工作。<hex:02100103>這一次的經歷，應該也能成為我的靈感源泉吧。"
"13","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_122","而、而且，在水晶都多待一陣子的話，<hex:02100103>還會碰到偶爾來拜訪的莫雯閣下……<hex:02100103>不！沒！沒！我什麼都沒說！"
"14","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_300","你拿到的像是空殼一樣的水晶……<hex:02100103>看到那個的時候我突然想到了激烈、<hex:02100103>華美而又充滿了哀愁的英雄的人生。"
"15","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_301","我打造了配得上英雄的裝備，並命名為英魂裝備。<hex:02100103>如果我腦中再次有靈感閃過的話，<hex:02100103>就能再次增加這套裝備的種類吧。"
"16","TEXT_REGNOR4GRENOLDT_00628_SYSTEM_000_302","完成80級職能任務後，<hex:02100103>將開啟該職能對應的「領取英魂裝備」選項。"
"17","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_400","英魂裝備是以歷戰的英雄為參考製作的裝備……<hex:02100103>要想發揮出其真正的性能，需要有相應的力量。"
"18","TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_401","你的實力如果配得上英魂裝備，<hex:02100103>我蓋雷諾爾特哪怕是不收錢，<hex:02100103>也會主動為你打造吧。"
"19","TEXT_REGNOR4GRENOLDT_00628_SYSTEM_000_402","「領取英魂裝備」選項中，<hex:02100103>可以領取對應職能內到達了80級的職業的「英魂裝備」"
"20","TEXT_REGNOR4GRENOLDT_00628_SYSTEM_000_403","如果不小心失去了裝備的話，<hex:02100103>可以透過「領取英魂裝備」重新獲得。"
