"0","TEXT_BANARK114_04564_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整（限定職業）<hex:0249020103><hex:0248020103><hex:02100103>※本任務需要與接受任務時的職業相同才可繼續進行任務。<hex:02100103><hex:02100103>大金庫的摩羅盧正在為出現的野獸發愁。"
"1","TEXT_BANARK114_04564_SEQ_01",""
"2","TEXT_BANARK114_04564_SEQ_02",""
"3","TEXT_BANARK114_04564_SEQ_03",""
"4","TEXT_BANARK114_04564_SEQ_04",""
"5","TEXT_BANARK114_04564_SEQ_05",""
"6","TEXT_BANARK114_04564_SEQ_06",""
"7","TEXT_BANARK114_04564_SEQ_07",""
"8","TEXT_BANARK114_04564_SEQ_08",""
"9","TEXT_BANARK114_04564_SEQ_09",""
"10","TEXT_BANARK114_04564_SEQ_10",""
"11","TEXT_BANARK114_04564_SEQ_11",""
"12","TEXT_BANARK114_04564_SEQ_12",""
"13","TEXT_BANARK114_04564_SEQ_13",""
"14","TEXT_BANARK114_04564_SEQ_14",""
"15","TEXT_BANARK114_04564_SEQ_15",""
"16","TEXT_BANARK114_04564_SEQ_16",""
"17","TEXT_BANARK114_04564_SEQ_17",""
"18","TEXT_BANARK114_04564_SEQ_18",""
"19","TEXT_BANARK114_04564_SEQ_19",""
"20","TEXT_BANARK114_04564_SEQ_20",""
"21","TEXT_BANARK114_04564_SEQ_21",""
"22","TEXT_BANARK114_04564_SEQ_22",""
"23","TEXT_BANARK114_04564_SEQ_23",""
"24","TEXT_BANARK114_04564_TODO_00","和伐塔對話"
"25","TEXT_BANARK114_04564_TODO_01","騎乘河馬車在大金庫周圍巡視<hex:02100103>在指定地點撒下祈禱色粉：黃色"
"26","TEXT_BANARK114_04564_TODO_02","向摩羅盧報告"
"27","TEXT_BANARK114_04564_TODO_03",""
"28","TEXT_BANARK114_04564_TODO_04",""
"29","TEXT_BANARK114_04564_TODO_05",""
"30","TEXT_BANARK114_04564_TODO_06",""
"31","TEXT_BANARK114_04564_TODO_07",""
"32","TEXT_BANARK114_04564_TODO_08",""
"33","TEXT_BANARK114_04564_TODO_09",""
"34","TEXT_BANARK114_04564_TODO_10",""
"35","TEXT_BANARK114_04564_TODO_11",""
"36","TEXT_BANARK114_04564_TODO_12",""
"37","TEXT_BANARK114_04564_TODO_13",""
"38","TEXT_BANARK114_04564_TODO_14",""
"39","TEXT_BANARK114_04564_TODO_15",""
"40","TEXT_BANARK114_04564_TODO_16",""
"41","TEXT_BANARK114_04564_TODO_17",""
"42","TEXT_BANARK114_04564_TODO_18",""
"43","TEXT_BANARK114_04564_TODO_19",""
"44","TEXT_BANARK114_04564_TODO_20",""
"45","TEXT_BANARK114_04564_TODO_21",""
"46","TEXT_BANARK114_04564_TODO_22",""
"47","TEXT_BANARK114_04564_TODO_23",""
"48","TEXT_BANARK114_04564_MARU_000_001","雖說現在增設了廚房，做飯方便多了，<hex:02100103>卻也吸引來了不少長尾神猴，真是讓人頭疼。<hex:02100103>大姐頭也讓我快點想辦法處理這個問題……"
"49","TEXT_BANARK114_04564_MARU_000_002","我想，如果是飯菜的氣味吸引了它們的話，<hex:02100103>那同樣用氣味反過來對付它們應該就可以了吧……"
"50","TEXT_BANARK114_04564_MARU_000_003","薩維奈島當地的色粉是透過天然藥材製成，<hex:02100103>一些特定的野獸很討厭那種氣味。"
"51","TEXT_BANARK114_04564_MARU_000_004","去跟伐塔說一聲，他應該會願意貢獻出庫存的色粉……<hex:02100103>除了那種氣味以外，長尾神猴還很害怕河馬，<hex:02100103>所以你就乘坐河馬車去撒色粉吧……"
"52","TEXT_BANARK114_04564_VATA_000_010","哦，摩羅盧跟我說過了。<hex:02100103>色粉已經都放到車上了。"
"53","TEXT_BANARK114_04564_VATA_100_010","色粉的話就使用代表豐饒的黃色好了。<hex:02100103>這也是帶著「將野獸趕回森林，為此地帶來繁榮」的願望在裡面。<hex:02100103>發現了長尾神猴群的話，就將它們趕走吧！"
"54","TEXT_BANARK114_04564_VATA_000_011","如果中途從河馬車上面下來了的話，<hex:02100103>就請回到這裡找我，到時候我會再幫你安排的。<hex:02100103>那就拜託了！"
"55","TEXT_BANARK114_04564_VATA_000_012","我看到只有河馬車回來了，還蠻擔心你的！<hex:02100103>是不是速度過快被甩下來了？<hex:02100103>下次一定要注意啊！"
"56","TEXT_BANARK114_04564_MONKEY04564_000_015","(-逃跑的長尾神猴-)啾、啾！"
"57","TEXT_BANARK114_04564_MONKEY04564_000_016","(-受到驚嚇的長尾神猴-)啾啾？！"
"58","TEXT_BANARK114_04564_MONKEY04564_000_017","(-心有不甘的長尾神猴-)啾！啾！"
"59","TEXT_BANARK114_04564_SYSTEM_000_020","要想趕走長尾神猴，<hex:02100103>用「祈禱色粉：黃色」比較適合。<hex:02100103>請再次使用色粉！"
"60","TEXT_BANARK114_04564_SYSTEM_000_021","和大金庫的伐塔對話，<hex:02100103>騎乘河馬車，投擲祈禱色粉。"
"61","TEXT_BANARK114_04564_MARU_000_030","看樣子很成功啊。<hex:02100103>謝謝你，這樣一來情況應該就會有所好轉了……"
"62","TEXT_BANARK114_04564_MARU_000_031","不過今後伴隨著廚房規模不斷擴大，<hex:02100103>那些傢伙說不定還會捲土重來……<hex:02100103>所以還得繼續對付它們才行，到時候又要麻煩你了。"
