"0","TEXT_CMNDEFTOMESTONECONVERT_00391_WHICH_Q","何をする？"
"1","TEXT_CMNDEFTOMESTONECONVERT_00391_WHICH_CANCEL","キャンセル"
"2","TEXT_CMNDEFTOMESTONECONVERT_00391_HELP","「<hex:02280AFF054974656DE8020103>」ですって？<hex:02100103>あの石なら、売れないからって、ロウェナが取引を止めたわ。<hex:02100103>……好事家たちは、すぐに次の「獲物」を見つけるからね。"
"3","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_NOT_HAVE","必要なら「<hex:02280AFF054974656DE8030103>」と交換するけど……<hex:02100103>「<hex:02280AFF054974656DE8020103>」を持っていないあなたには、<hex:02100103>関係のない話だったかしら。"
"4","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_Q","必要なら、あなたの「<hex:02280AFF054974656DE8020103>」を、<hex:02100103>「<hex:02280AFF054974656DE8040103>」と交換するわよ？<hex:02100103>あんなものでも、私の小遣いくらいにはなるもの。"
"5","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_Q","「<hex:02280AFF054974656DE8020103>」×<hex:022003E80303> を<hex:02100103>「<hex:02280AFF054974656DE8040103>」×<hex:022003E80503> に交換する？"
"6","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_YES","交換する"
"7","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_NO","やめる"
"8","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_NOT_GET","あなたはこれ以上「<hex:02280AFF054974656DE8020103>」を持てないようね。"
"9","TEXT_CMNDEFTOMESTONECONVERT_00391_OVERMAX_Q","「<hex:02280AFF054974656DE8020103>」の所持上限を超えてしまいますが、本当に交換しますか？"
