"0","TEXT_AKTKZK002_04355_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊ルール： レベルアジャスト<hex:0249020103><hex:0248020103><hex:02100103>オミクロンベースで検証を行っているオミクロンは、解明したい事象があるようだ。"
"1","TEXT_AKTKZK002_04355_SEQ_01","※本クエストには「<hex:024804F201FC03><hex:024904F201FD03><hex:0249020103><hex:0248020103> レベルアジャスト」が、<hex:02100103>　設定されています。<hex:02100103><hex:02100103>互いを特別視している個体が、飛躍的に戦闘能力を向上させた事例があるらしい。その事象を解明するための研究協力を頼まれた。オミクロンベースの「<hex:02280CFF05454F626AF61EB5900103>」で待機しよう。"
"2","TEXT_AKTKZK002_04355_SEQ_02","作成された「番い」は、集落の外で自爆を行ったようだ。オストラコン・デカークシで「<hex:022811FF0A4576656E744974656DF61E91830103>」を探そう。"
"3","TEXT_AKTKZK002_04355_SEQ_03","<hex:022811FF0A4576656E744974656DF61E91830103>を回収した。オミクロンベースの「検証を行っているオミクロン」に「<hex:022811FF0A4576656E744974656DF61E91830103>」を渡そう。"
"4","TEXT_AKTKZK002_04355_SEQ_04","検証を行っているオミクロンは、今回の失敗を糧に、また次の研究用個体を作成して研究を続行させるらしい。彼らが「番い」や「親子」といった概念を理解するときは、果たしてくるのだろうか。"
"5","TEXT_AKTKZK002_04355_SEQ_05",""
"6","TEXT_AKTKZK002_04355_SEQ_06",""
"7","TEXT_AKTKZK002_04355_SEQ_07",""
"8","TEXT_AKTKZK002_04355_SEQ_08",""
"9","TEXT_AKTKZK002_04355_SEQ_09",""
"10","TEXT_AKTKZK002_04355_SEQ_10",""
"11","TEXT_AKTKZK002_04355_SEQ_11",""
"12","TEXT_AKTKZK002_04355_SEQ_12",""
"13","TEXT_AKTKZK002_04355_SEQ_13",""
"14","TEXT_AKTKZK002_04355_SEQ_14",""
"15","TEXT_AKTKZK002_04355_SEQ_15",""
"16","TEXT_AKTKZK002_04355_SEQ_16",""
