"0","TEXT_CHRHDY151_04653_SEQ_00","<hex:024804F201F603><hex:024904F201F703>特殊規則：  職業固定<hex:0249020103><hex:0248020103><hex:02100103>鍊金術製藥堂的曼德維爾家的工匠已經準備好了製作的事宜。"
"1","TEXT_CHRHDY151_04653_SEQ_01","※本任務為<hex:024804F201F603><hex:024904F201F703><hex:0249020103><hex:0248020103> 職業固定任務，<hex:02100103>　需要與接受任務時的職業相同才可繼續進行任務。<hex:02100103><hex:02100103>曼德維爾家的工匠告訴冒險者需要提交<hex:02280BFF054974656DF296140103>。將3個<hex:02280BFF054974656DF296140103>交給曼德維爾家的工匠。"
"2","TEXT_CHRHDY151_04653_SEQ_02","將<hex:02280BFF054974656DF296140103>交給了曼德維爾家的工匠，製作了新的曼德維爾武器。如果想製作其他曼德維爾武器，再和曼德維爾家的工匠打聲招呼。"
"3","TEXT_CHRHDY151_04653_SEQ_03",""
"4","TEXT_CHRHDY151_04653_SEQ_04",""
"5","TEXT_CHRHDY151_04653_SEQ_05",""
"6","TEXT_CHRHDY151_04653_SEQ_06",""
"7","TEXT_CHRHDY151_04653_SEQ_07",""
"8","TEXT_CHRHDY151_04653_SEQ_08",""
"9","TEXT_CHRHDY151_04653_SEQ_09",""
"10","TEXT_CHRHDY151_04653_SEQ_10",""
"11","TEXT_CHRHDY151_04653_SEQ_11",""
"12","TEXT_CHRHDY151_04653_SEQ_12",""
"13","TEXT_CHRHDY151_04653_SEQ_13",""
"14","TEXT_CHRHDY151_04653_SEQ_14",""
"15","TEXT_CHRHDY151_04653_SEQ_15",""
"16","TEXT_CHRHDY151_04653_SEQ_16",""
"17","TEXT_CHRHDY151_04653_SEQ_17",""
"18","TEXT_CHRHDY151_04653_SEQ_18",""
"19","TEXT_CHRHDY151_04653_SEQ_19",""
"20","TEXT_CHRHDY151_04653_SEQ_20",""
"21","TEXT_CHRHDY151_04653_SEQ_21",""
"22","TEXT_CHRHDY151_04653_SEQ_22",""
"23","TEXT_CHRHDY151_04653_SEQ_23",""
"24","TEXT_CHRHDY151_04653_TODO_00","將<hex:02280BFF054974656DF296140103>交給曼德維爾家的工匠"
"25","TEXT_CHRHDY151_04653_TODO_01",""
"26","TEXT_CHRHDY151_04653_TODO_02",""
"27","TEXT_CHRHDY151_04653_TODO_03",""
"28","TEXT_CHRHDY151_04653_TODO_04",""
"29","TEXT_CHRHDY151_04653_TODO_05",""
"30","TEXT_CHRHDY151_04653_TODO_06",""
"31","TEXT_CHRHDY151_04653_TODO_07",""
"32","TEXT_CHRHDY151_04653_TODO_08",""
"33","TEXT_CHRHDY151_04653_TODO_09",""
"34","TEXT_CHRHDY151_04653_TODO_10",""
"35","TEXT_CHRHDY151_04653_TODO_11",""
"36","TEXT_CHRHDY151_04653_TODO_12",""
"37","TEXT_CHRHDY151_04653_TODO_13",""
"38","TEXT_CHRHDY151_04653_TODO_14",""
"39","TEXT_CHRHDY151_04653_TODO_15",""
"40","TEXT_CHRHDY151_04653_TODO_16",""
"41","TEXT_CHRHDY151_04653_TODO_17",""
"42","TEXT_CHRHDY151_04653_TODO_18",""
"43","TEXT_CHRHDY151_04653_TODO_19",""
"44","TEXT_CHRHDY151_04653_TODO_20",""
"45","TEXT_CHRHDY151_04653_TODO_21",""
"46","TEXT_CHRHDY151_04653_TODO_22",""
"47","TEXT_CHRHDY151_04653_TODO_23",""
"48","TEXT_CHRHDY151_04653_SYSTEM_100_000","「再次製作曼德維爾武器」任務中獲得的武器<hex:02100103>將是當前職業<hex:020837E3E94509FF1202280EFF09436C6173734A6F62E9450103FF1E02081AE1E94513FF1202280EFF09436C6173734A6F62E9450103FF010303>的「曼德維爾武器」。"
"49","TEXT_CHRHDY151_04653_SYSTEM_110_000","確定要以<hex:020837E3E94509FF1202280EFF09436C6173734A6F62E9450103FF1E02081AE1E94513FF1202280EFF09436C6173734A6F62E9450103FF010303>接受「再次製作曼德維爾武器」任務嗎？"
"50","TEXT_CHRHDY151_04653_Q2_000_000","要製作<hex:020837E3E94509FF1202280EFF09436C6173734A6F62E9450103FF1E02081AE1E94513FF1202280EFF09436C6173734A6F62E9450103FF010303>的曼德維爾武器嗎？"
"51","TEXT_CHRHDY151_04653_A2_000_000","再考慮一下"
"52","TEXT_CHRHDY151_04653_A2_000_001","製作<hex:020837E3E94509FF1202280EFF09436C6173734A6F62E9450103FF1E02081AE1E94513FF1202280EFF09436C6173734A6F62E9450103FF010303>的曼德維爾武器"
"53","TEXT_CHRHDY151_04653_SYSTEM_120_000","請轉換為與所需曼德維爾武器相應的特職，<hex:02100103>再次和曼德維爾家的工匠談談。"
"54","TEXT_CHRHDY151_04653_SYSTEM_130_000","已擁有<hex:02280AFF054974656DE8020103>和<hex:02280AFF054974656DE8030103>。<hex:02100103>請轉換為其它特職，<hex:02100103>再次和曼德維爾家的工匠對話。"
"55","TEXT_CHRHDY151_04653_SYSTEM_140_000","已擁有<hex:02280AFF054974656DE8020103>。<hex:02100103>請轉換為其它特職，<hex:02100103>再次和曼德維爾家的工匠對話。"
"56","TEXT_CHRHDY151_04653_CRAFTER04653_000_000","您想要製作曼德維爾武器？<hex:02100103>沒問題，這邊隨時都可以開工。<hex:02100103>不過，<hex:02280BFF054974656DF296140103>需要您來籌集。"
"57","TEXT_CHRHDY151_04653_CRAFTER04653_000_001","抱歉，您需要先籌集<hex:02280BFF054974656DF296140103>。<hex:02100103>只要有3個<hex:02280BFF054974656DF296140103>，就可以開始製作武器了！"
"58","TEXT_CHRHDY151_04653_SYSTEM_100_001","<hex:02280BFF054974656DF296140103>可以在<hex:02100103>乙太之光廣場的玖布倫娜處交換。"
"59","TEXT_CHRHDY151_04653_CRAFTER04653_150_001","您籌集到<hex:02280BFF054974656DF296140103>了嗎？<hex:02100103>……看樣子還沒有準備好。<hex:02100103>不必著急，我們隨時恭候著您的到來！"
"60","TEXT_CHRHDY151_04653_SYSTEM_160_001","<hex:02280BFF054974656DF296140103>可以在<hex:02100103>乙太之光廣場的玖布倫娜處交換。"
"61","TEXT_CHRHDY151_04653_CRAFTER04653_000_0010","您籌集到<hex:02280BFF054974656DF296140103>了嗎？"
